id_subsistema;nom_subsistema;din_instante;val_cmomediasemanal;val_cmoleve;val_cmomedia;val_cmopesada
SE;SUDESTE;2019-05-17;87.00000000;83.75000000;89.07000000;89.92000000
N;NORTE;2019-05-24;80.44000000;80.44000000;80.44000000;80.44000000
NE;NORDESTE;2019-05-24;80.44000000;80.44000000;80.44000000;80.44000000
S;SUL;2019-05-24;124.37000000;120.95000000;125.60000000;127.98000000
SE;SUDESTE;2019-05-24;124.37000000;120.95000000;125.60000000;127.98000000
N;NORTE;2019-05-31;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2019-05-31;0E-8;0E-8;0E-8;0E-8
S;SUL;2019-05-31;117.54000000;113.49000000;118.62000000;122.02000000
SE;SUDESTE;2019-05-31;117.54000000;113.49000000;118.62000000;122.02000000
N;NORTE;2019-06-07;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2019-06-07;0E-8;0E-8;0E-8;0E-8
S;SUL;2019-06-07;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2019-06-07;0E-8;0E-8;0E-8;0E-8
N;NORTE;2019-06-14;0E-8;0E-8;0E-8;0E-8
NE;NORDESTE;2019-06-14;0E-8;0E-8;0E-8;0E-8
S;SUL;2019-06-14;0E-8;0E-8;0E-8;0E-8
SE;SUDESTE;2019-06-14;0E-8;0E-8;0E-8;0E-8
N;NORTE;2019-06-21;69.70000000;69.02000000;70.45000000;70.45000000
NE;NORDESTE;2019-06-21;69.70000000;69.02000000;70.45000000;70.45000000
S;SUL;2019-06-21;69.70000000;69.02000000;70.45000000;70.45000000
SE;SUDESTE;2019-06-21;69.70000000;69.02000000;70.45000000;70.45000000
N;NORTE;2019-06-28;122.40000000;119.42000000;124.81000000;124.81000000
NE;NORDESTE;2019-06-28;122.40000000;119.42000000;124.81000000;124.81000000
S;SUL;2019-06-28;122.40000000;119.42000000;124.81000000;124.81000000
SE;SUDESTE;2019-06-28;122.40000000;119.42000000;124.81000000;124.81000000
N;NORTE;2019-07-05;164.19000000;162.32000000;165.70000000;165.70000000
NE;NORDESTE;2019-07-05;164.19000000;162.32000000;165.70000000;165.70000000
S;SUL;2019-07-05;164.19000000;162.32000000;165.70000000;165.70000000
SE;SUDESTE;2019-07-05;164.19000000;162.32000000;165.70000000;165.70000000
N;NORTE;2019-07-12;172.23000000;169.53000000;174.21000000;174.52000000
NE;NORDESTE;2019-07-12;172.23000000;169.53000000;174.21000000;174.52000000
S;SUL;2019-07-12;172.23000000;169.53000000;174.21000000;174.52000000
SE;SUDESTE;2019-07-12;172.23000000;169.53000000;174.21000000;174.52000000
N;NORTE;2019-07-19;169.94000000;166.18000000;172.98000000;172.98000000
NE;NORDESTE;2019-07-19;169.94000000;166.18000000;172.98000000;172.98000000
S;SUL;2019-07-19;169.94000000;166.18000000;172.98000000;172.98000000
SE;SUDESTE;2019-07-19;169.94000000;166.18000000;172.98000000;172.98000000
N;NORTE;2019-07-26;180.59000000;177.71000000;182.91000000;182.91000000
NE;NORDESTE;2019-07-26;180.59000000;177.71000000;182.91000000;182.91000000
S;SUL;2019-07-26;180.59000000;177.71000000;182.91000000;182.91000000
SE;SUDESTE;2019-07-26;180.59000000;177.71000000;182.91000000;182.91000000
N;NORTE;2019-08-02;154.85000000;154.13000000;155.43000000;155.43000000
NE;NORDESTE;2019-08-02;154.85000000;154.13000000;155.43000000;155.43000000
S;SUL;2019-08-02;218.91000000;214.26000000;222.66000000;222.66000000
SE;SUDESTE;2019-08-02;218.91000000;214.26000000;222.66000000;222.66000000
N;NORTE;2019-08-09;197.46000000;196.54000000;198.20000000;198.20000000
NE;NORDESTE;2019-08-09;197.46000000;196.54000000;198.20000000;198.20000000
S;SUL;2019-08-09;228.08000000;223.92000000;231.43000000;231.43000000
SE;SUDESTE;2019-08-09;228.08000000;223.92000000;231.43000000;231.43000000
N;NORTE;2019-08-16;214.46000000;214.38000000;214.53000000;214.53000000
NE;NORDESTE;2019-08-16;214.46000000;214.38000000;214.53000000;214.53000000
S;SUL;2019-08-16;224.92000000;220.77000000;228.03000000;228.40000000
SE;SUDESTE;2019-08-16;224.92000000;220.77000000;228.03000000;228.40000000
N;NORTE;2019-08-23;221.78000000;221.78000000;221.78000000;221.78000000
NE;NORDESTE;2019-08-23;221.78000000;221.78000000;221.78000000;221.78000000
S;SUL;2019-08-23;231.36000000;227.18000000;234.55000000;234.84000000
SE;SUDESTE;2019-08-23;231.36000000;227.18000000;234.55000000;234.84000000
N;NORTE;2019-08-30;194.38000000;194.38000000;194.38000000;194.38000000
NE;NORDESTE;2019-08-30;190.87000000;186.51000000;194.38000000;194.38000000
S;SUL;2019-08-30;238.27000000;233.37000000;241.95000000;242.37000000
SE;SUDESTE;2019-08-30;238.27000000;233.37000000;241.95000000;242.37000000
N;NORTE;2019-09-06;193.79000000;189.37000000;197.80000000;197.80000000
NE;NORDESTE;2019-09-06;193.79000000;189.37000000;197.80000000;197.80000000
S;SUL;2019-09-06;195.35000000;192.65000000;197.80000000;197.80000000
SE;SUDESTE;2019-09-06;195.35000000;192.65000000;197.80000000;197.80000000
N;NORTE;2019-09-13;203.03000000;198.11000000;207.51000000;207.51000000
NE;NORDESTE;2019-09-13;203.03000000;198.11000000;207.51000000;207.51000000
S;SUL;2019-09-13;203.11000000;198.28000000;207.51000000;207.51000000
SE;SUDESTE;2019-09-13;203.11000000;198.28000000;207.51000000;207.51000000
N;NORTE;2019-09-20;214.01000000;208.82000000;218.72000000;218.72000000
NE;NORDESTE;2019-09-20;213.62000000;208.82000000;217.98000000;217.98000000
S;SUL;2019-09-20;220.24000000;217.39000000;222.83000000;222.83000000
SE;SUDESTE;2019-09-20;220.24000000;217.39000000;222.83000000;222.83000000
N;NORTE;2019-09-27;223.92000000;219.38000000;228.04000000;228.04000000
NE;NORDESTE;2019-09-27;223.92000000;219.38000000;228.04000000;228.04000000
S;SUL;2019-09-27;224.57000000;220.76000000;228.04000000;228.04000000
SE;SUDESTE;2019-09-27;224.57000000;220.76000000;228.04000000;228.04000000
N;NORTE;2019-10-04;229.61000000;224.98000000;233.81000000;233.81000000
NE;NORDESTE;2019-10-04;229.61000000;224.98000000;233.81000000;233.81000000
S;SUL;2019-10-04;229.61000000;224.98000000;233.81000000;233.81000000
SE;SUDESTE;2019-10-04;229.61000000;224.98000000;233.81000000;233.81000000
N;NORTE;2019-10-11;259.49000000;254.97000000;263.60000000;263.60000000
NE;NORDESTE;2019-10-11;259.49000000;254.97000000;263.60000000;263.60000000
S;SUL;2019-10-11;259.49000000;254.97000000;263.60000000;263.60000000
SE;SUDESTE;2019-10-11;259.49000000;254.97000000;263.60000000;263.60000000
N;NORTE;2019-10-18;262.72000000;256.84000000;268.06000000;268.06000000
NE;NORDESTE;2019-10-18;262.72000000;256.84000000;268.06000000;268.06000000
S;SUL;2019-10-18;262.72000000;256.84000000;268.06000000;268.06000000
SE;SUDESTE;2019-10-18;262.72000000;256.84000000;268.06000000;268.06000000
N;NORTE;2019-10-25;265.13000000;260.38000000;269.45000000;269.45000000
NE;NORDESTE;2019-10-25;265.13000000;260.38000000;269.45000000;269.45000000
S;SUL;2019-10-25;265.13000000;260.38000000;269.45000000;269.45000000
SE;SUDESTE;2019-10-25;265.13000000;260.38000000;269.45000000;269.45000000
N;NORTE;2019-11-01;309.28000000;304.41000000;313.70000000;313.70000000
NE;NORDESTE;2019-11-01;309.28000000;304.41000000;313.70000000;313.70000000
S;SUL;2019-11-01;309.28000000;304.41000000;313.70000000;313.70000000
SE;SUDESTE;2019-11-01;309.28000000;304.41000000;313.70000000;313.70000000
N;NORTE;2019-11-08;333.92000000;328.04000000;339.53000000;339.53000000
NE;NORDESTE;2019-11-08;333.92000000;328.04000000;339.53000000;339.53000000
S;SUL;2019-11-08;333.92000000;328.04000000;339.53000000;339.53000000
SE;SUDESTE;2019-11-08;333.92000000;328.04000000;339.53000000;339.53000000
N;NORTE;2019-11-15;304.78000000;301.22000000;307.98000000;311.26000000
NE;NORDESTE;2019-11-15;304.78000000;301.22000000;307.98000000;311.26000000
S;SUL;2019-11-15;304.78000000;301.22000000;307.98000000;311.26000000
SE;SUDESTE;2019-11-15;304.78000000;301.22000000;307.98000000;311.26000000
N;NORTE;2019-11-22;323.30000000;318.14000000;326.65000000;330.01000000
NE;NORDESTE;2019-11-22;323.30000000;318.14000000;326.65000000;330.01000000
S;SUL;2019-11-22;323.30000000;318.14000000;326.65000000;330.01000000
SE;SUDESTE;2019-11-22;323.30000000;318.14000000;326.65000000;330.01000000
N;NORTE;2019-11-29;314.80000000;312.69000000;316.81000000;316.81000000
NE;NORDESTE;2019-11-29;314.80000000;312.69000000;316.81000000;316.81000000
S;SUL;2019-11-29;314.80000000;312.69000000;316.81000000;316.81000000
SE;SUDESTE;2019-11-29;314.80000000;312.69000000;316.81000000;316.81000000
N;NORTE;2019-12-06;233.26000000;231.67000000;234.78000000;234.78000000
NE;NORDESTE;2019-12-06;233.26000000;231.67000000;234.78000000;234.78000000
S;SUL;2019-12-06;233.26000000;231.67000000;234.78000000;234.78000000
SE;SUDESTE;2019-12-06;233.26000000;231.67000000;234.78000000;234.78000000
N;NORTE;2019-12-13;215.25000000;214.00000000;216.44000000;216.44000000
NE;NORDESTE;2019-12-13;215.25000000;214.00000000;216.44000000;216.44000000
S;SUL;2019-12-13;215.25000000;214.00000000;216.44000000;216.44000000
SE;SUDESTE;2019-12-13;215.25000000;214.00000000;216.44000000;216.44000000
N;NORTE;2019-12-20;226.76000000;225.44000000;228.02000000;228.02000000
NE;NORDESTE;2019-12-20;226.76000000;225.44000000;228.02000000;228.02000000
S;SUL;2019-12-20;226.76000000;225.44000000;228.02000000;228.02000000
SE;SUDESTE;2019-12-20;226.76000000;225.44000000;228.02000000;228.02000000
N;NORTE;2019-12-27;193.28000000;192.23000000;194.65000000;194.65000000
NE;NORDESTE;2019-12-27;193.28000000;192.23000000;194.65000000;194.65000000
S;SUL;2019-12-27;193.28000000;192.23000000;194.65000000;194.65000000
SE;SUDESTE;2019-12-27;193.28000000;192.23000000;194.65000000;194.65000000
