id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
SE;SUDESTE;2017-02-05;203343.00000000;77915.00000000;38.31999969
S;SUL;2017-02-05;20100.00000000;11800.00000000;58.70999908
NE;NORDESTE;2017-02-06;51809.00000000;9350.00000000;18.04999924
N;NORTE;2017-02-06;15041.00000000;3764.00000000;25.03000069
SE;SUDESTE;2017-02-06;203343.00000000;78219.00000000;38.47000122
S;SUL;2017-02-06;20100.00000000;11693.00000000;58.16999817
NE;NORDESTE;2017-02-07;51809.00000000;9420.00000000;18.18000031
N;NORTE;2017-02-07;15041.00000000;3757.00000000;24.97999954
SE;SUDESTE;2017-02-07;203343.00000000;78680.00000000;38.68999863
S;SUL;2017-02-07;20100.00000000;11531.00000000;57.36999893
NE;NORDESTE;2017-02-08;51809.00000000;9505.00000000;18.35000038
N;NORTE;2017-02-08;15041.00000000;3739.00000000;24.86000061
SE;SUDESTE;2017-02-08;203343.00000000;79197.00000000;38.95000076
S;SUL;2017-02-08;20100.00000000;11384.00000000;56.63999939
NE;NORDESTE;2017-02-09;51809.00000000;9554.00000000;18.44000053
N;NORTE;2017-02-09;15041.00000000;3771.00000000;25.06999969
SE;SUDESTE;2017-02-09;203343.00000000;79732.00000000;39.20999908
S;SUL;2017-02-09;20100.00000000;11257.00000000;56.00999832
NE;NORDESTE;2017-02-10;51809.00000000;9623.00000000;18.56999969
N;NORTE;2017-02-10;15041.00000000;3866.00000000;25.70000076
SE;SUDESTE;2017-02-10;203343.00000000;80129.00000000;39.40999985
S;SUL;2017-02-10;20100.00000000;11141.00000000;55.43000031
NE;NORDESTE;2017-02-11;51809.00000000;9662.00000000;18.64999962
N;NORTE;2017-02-11;15041.00000000;4008.00000000;26.64999962
SE;SUDESTE;2017-02-11;203343.00000000;80521.00000000;39.59999847
S;SUL;2017-02-11;20100.00000000;11106.00000000;55.25000000
NE;NORDESTE;2017-02-12;51809.00000000;9714.00000000;18.75000000
N;NORTE;2017-02-12;15041.00000000;4251.00000000;28.26000023
SE;SUDESTE;2017-02-12;203343.00000000;80893.00000000;39.77999878
S;SUL;2017-02-12;20100.00000000;11139.00000000;55.41999817
NE;NORDESTE;2017-02-13;51809.00000000;9746.00000000;18.80999947
N;NORTE;2017-02-13;15041.00000000;4427.00000000;29.43000031
SE;SUDESTE;2017-02-13;203343.00000000;81221.00000000;39.93999863
S;SUL;2017-02-13;20100.00000000;11179.00000000;55.61999893
NE;NORDESTE;2017-02-14;51809.00000000;9779.00000000;18.87999916
N;NORTE;2017-02-14;15041.00000000;4583.00000000;30.46999931
SE;SUDESTE;2017-02-14;203343.00000000;81562.00000000;40.11000061
S;SUL;2017-02-14;20100.00000000;11257.00000000;56.00999832
NE;NORDESTE;2017-02-15;51809.00000000;9808.00000000;18.93000031
N;NORTE;2017-02-15;15041.00000000;4766.00000000;31.69000053
SE;SUDESTE;2017-02-15;203343.00000000;81842.00000000;40.25000000
S;SUL;2017-02-15;20100.00000000;11302.00000000;56.22999954
NE;NORDESTE;2017-02-16;51809.00000000;9828.00000000;18.96999931
N;NORTE;2017-02-16;15041.00000000;4949.00000000;32.90000153
SE;SUDESTE;2017-02-16;203343.00000000;81943.00000000;40.29999924
S;SUL;2017-02-16;20100.00000000;11293.00000000;56.18000031
NE;NORDESTE;2017-02-17;51809.00000000;9861.00000000;19.03000069
N;NORTE;2017-02-17;15041.00000000;5123.00000000;34.06000137
SE;SUDESTE;2017-02-17;203343.00000000;81895.00000000;40.27000046
S;SUL;2017-02-17;20100.00000000;11248.00000000;55.95999908
NE;NORDESTE;2017-02-18;51809.00000000;9893.00000000;19.10000038
N;NORTE;2017-02-18;15041.00000000;5260.00000000;34.97000122
SE;SUDESTE;2017-02-18;203343.00000000;82089.00000000;40.36999893
S;SUL;2017-02-18;20100.00000000;11288.00000000;56.15999985
NE;NORDESTE;2017-02-19;51809.00000000;9935.00000000;19.18000031
N;NORTE;2017-02-19;15041.00000000;5445.00000000;36.20000076
SE;SUDESTE;2017-02-19;203343.00000000;82218.00000000;40.43000031
S;SUL;2017-02-19;20100.00000000;11347.00000000;56.45000076
NE;NORDESTE;2017-02-20;51809.00000000;9961.00000000;19.22999954
N;NORTE;2017-02-20;15041.00000000;5590.00000000;37.16999817
SE;SUDESTE;2017-02-20;203343.00000000;82002.00000000;40.33000183
S;SUL;2017-02-20;20100.00000000;11234.00000000;55.88999939
NE;NORDESTE;2017-02-21;51809.00000000;9965.00000000;19.22999954
N;NORTE;2017-02-21;15041.00000000;5743.00000000;38.18000031
SE;SUDESTE;2017-02-21;203343.00000000;81907.00000000;40.27999878
S;SUL;2017-02-21;20100.00000000;11076.00000000;55.11000061
NE;NORDESTE;2017-02-22;51809.00000000;9999.00000000;19.29999924
N;NORTE;2017-02-22;15041.00000000;5909.00000000;39.29000092
SE;SUDESTE;2017-02-22;203343.00000000;81737.00000000;40.20000076
S;SUL;2017-02-22;20100.00000000;10911.00000000;54.27999878
NE;NORDESTE;2017-02-23;51809.00000000;10065.00000000;19.43000031
N;NORTE;2017-02-23;15041.00000000;6074.00000000;40.38000107
SE;SUDESTE;2017-02-23;203343.00000000;81503.00000000;40.08000183
S;SUL;2017-02-23;20100.00000000;10757.00000000;53.52000046
NE;NORDESTE;2017-02-24;51809.00000000;10168.00000000;19.62999916
N;NORTE;2017-02-24;15041.00000000;6259.00000000;41.61000061
SE;SUDESTE;2017-02-24;203343.00000000;81387.00000000;40.02000046
S;SUL;2017-02-24;20100.00000000;10600.00000000;52.74000168
NE;NORDESTE;2017-02-25;51809.00000000;10272.00000000;19.82999992
N;NORTE;2017-02-25;15041.00000000;6451.00000000;42.88999939
SE;SUDESTE;2017-02-25;203343.00000000;81549.00000000;40.09999847
S;SUL;2017-02-25;20100.00000000;10525.00000000;52.36000061
NE;NORDESTE;2017-02-26;51809.00000000;10374.00000000;20.02000046
N;NORTE;2017-02-26;15041.00000000;6690.00000000;44.47999954
SE;SUDESTE;2017-02-26;203343.00000000;81834.00000000;40.24000168
S;SUL;2017-02-26;20100.00000000;10510.00000000;52.29000092
NE;NORDESTE;2017-02-27;51809.00000000;10514.00000000;20.29000092
N;NORTE;2017-02-27;15041.00000000;6901.00000000;45.88000107
SE;SUDESTE;2017-02-27;203343.00000000;81904.00000000;40.27999878
S;SUL;2017-02-27;20100.00000000;10450.00000000;51.99000168
NE;NORDESTE;2017-02-28;51809.00000000;10653.00000000;20.55999947
N;NORTE;2017-02-28;15041.00000000;7131.00000000;47.40999985
SE;SUDESTE;2017-02-28;203343.00000000;82112.00000000;40.38000107
S;SUL;2017-02-28;20100.00000000;10381.00000000;51.65000153
NE;NORDESTE;2017-03-01;51809.00000000;10793.00000000;20.82999992
N;NORTE;2017-03-01;15041.00000000;7309.00000000;48.59000015
SE;SUDESTE;2017-03-01;203343.00000000;82176.00000000;40.40999985
S;SUL;2017-03-01;20100.00000000;10265.00000000;51.06999969
NE;NORDESTE;2017-03-02;51809.00000000;10844.00000000;20.93000031
N;NORTE;2017-03-02;15041.00000000;7463.00000000;49.61999893
SE;SUDESTE;2017-03-02;203343.00000000;82184.00000000;40.41999817
S;SUL;2017-03-02;20100.00000000;10182.00000000;50.65999985
NE;NORDESTE;2017-03-03;51809.00000000;10870.00000000;20.97999954
N;NORTE;2017-03-03;15041.00000000;7631.00000000;50.74000168
SE;SUDESTE;2017-03-03;203343.00000000;82270.00000000;40.45999908
S;SUL;2017-03-03;20100.00000000;10110.00000000;50.29999924
NE;NORDESTE;2017-03-04;51809.00000000;10887.00000000;21.01000023
N;NORTE;2017-03-04;15041.00000000;7810.00000000;51.93000031
SE;SUDESTE;2017-03-04;203343.00000000;82731.00000000;40.68999863
S;SUL;2017-03-04;20100.00000000;10120.00000000;50.34999847
NE;NORDESTE;2017-03-05;51809.00000000;10898.00000000;21.04000092
N;NORTE;2017-03-05;15041.00000000;7984.00000000;53.08000183
SE;SUDESTE;2017-03-05;203343.00000000;83249.00000000;40.93999863
S;SUL;2017-03-05;20100.00000000;10231.00000000;50.90000153
NE;NORDESTE;2017-03-06;51809.00000000;10931.00000000;21.10000038
N;NORTE;2017-03-06;15041.00000000;8147.00000000;54.16999817
SE;SUDESTE;2017-03-06;203343.00000000;83425.00000000;41.02999878
S;SUL;2017-03-06;20100.00000000;10189.00000000;50.68999863
NE;NORDESTE;2017-03-07;51809.00000000;10941.00000000;21.12000084
N;NORTE;2017-03-07;15041.00000000;8290.00000000;55.11999893
SE;SUDESTE;2017-03-07;203343.00000000;83681.00000000;41.15000153
S;SUL;2017-03-07;20100.00000000;10117.00000000;50.33000183
NE;NORDESTE;2017-03-08;51809.00000000;10955.00000000;21.14999962
N;NORTE;2017-03-08;15041.00000000;8424.00000000;56.00999832
SE;SUDESTE;2017-03-08;203343.00000000;83997.00000000;41.31000137
S;SUL;2017-03-08;20100.00000000;10056.00000000;50.02999878
NE;NORDESTE;2017-03-09;51809.00000000;10956.00000000;21.14999962
N;NORTE;2017-03-09;15041.00000000;8597.00000000;57.15999985
SE;SUDESTE;2017-03-09;203343.00000000;84144.00000000;41.38000107
S;SUL;2017-03-09;20100.00000000;9971.00000000;49.61000061
NE;NORDESTE;2017-03-10;51809.00000000;10960.00000000;21.14999962
N;NORTE;2017-03-10;15041.00000000;8789.00000000;58.43000031
SE;SUDESTE;2017-03-10;203343.00000000;84179.00000000;41.40000153
S;SUL;2017-03-10;20100.00000000;9914.00000000;49.31999969
NE;NORDESTE;2017-03-11;51809.00000000;10974.00000000;21.18000031
N;NORTE;2017-03-11;15041.00000000;8942.00000000;59.45000076
SE;SUDESTE;2017-03-11;203343.00000000;84296.00000000;41.45999908
S;SUL;2017-03-11;20100.00000000;9889.00000000;49.20000076
NE;NORDESTE;2017-03-12;51809.00000000;10973.00000000;21.18000031
N;NORTE;2017-03-12;15041.00000000;9143.00000000;60.79000092
SE;SUDESTE;2017-03-12;203343.00000000;84565.00000000;41.59000015
S;SUL;2017-03-12;20100.00000000;9960.00000000;49.54999924
NE;NORDESTE;2017-03-13;51809.00000000;10984.00000000;21.20000076
N;NORTE;2017-03-13;15041.00000000;9253.00000000;61.52000046
SE;SUDESTE;2017-03-13;203343.00000000;84297.00000000;41.45999908
S;SUL;2017-03-13;20100.00000000;9954.00000000;49.52000046
NE;NORDESTE;2017-03-14;51809.00000000;10983.00000000;21.20000076
N;NORTE;2017-03-14;15041.00000000;9313.00000000;61.91999817
SE;SUDESTE;2017-03-14;203343.00000000;84204.00000000;41.40999985
S;SUL;2017-03-14;20100.00000000;9889.00000000;49.20000076
NE;NORDESTE;2017-03-15;51809.00000000;10997.00000000;21.22999954
N;NORTE;2017-03-15;15041.00000000;9389.00000000;62.41999817
SE;SUDESTE;2017-03-15;203343.00000000;84029.00000000;41.31999969
S;SUL;2017-03-15;20100.00000000;9817.00000000;48.84000015
NE;NORDESTE;2017-03-16;51809.00000000;11014.00000000;21.26000023
N;NORTE;2017-03-16;15041.00000000;9437.00000000;62.74000168
SE;SUDESTE;2017-03-16;203343.00000000;83779.00000000;41.20000076
S;SUL;2017-03-16;20100.00000000;9760.00000000;48.56000137
NE;NORDESTE;2017-03-17;51809.00000000;11018.00000000;21.27000046
N;NORTE;2017-03-17;15041.00000000;9393.00000000;62.45000076
SE;SUDESTE;2017-03-17;203343.00000000;83624.00000000;41.11999893
S;SUL;2017-03-17;20100.00000000;9706.00000000;48.29000092
NE;NORDESTE;2017-03-18;51809.00000000;11044.00000000;21.31999969
N;NORTE;2017-03-18;15041.00000000;9380.00000000;62.36000061
SE;SUDESTE;2017-03-18;203343.00000000;83555.00000000;41.09000015
S;SUL;2017-03-18;20100.00000000;9736.00000000;48.43999863
NE;NORDESTE;2017-03-19;51809.00000000;11086.00000000;21.39999962
N;NORTE;2017-03-19;15041.00000000;9436.00000000;62.74000168
SE;SUDESTE;2017-03-19;203343.00000000;83907.00000000;41.25999832
S;SUL;2017-03-19;20100.00000000;9811.00000000;48.81000137
NE;NORDESTE;2017-03-20;51809.00000000;11093.00000000;21.40999985
N;NORTE;2017-03-20;15041.00000000;9486.00000000;63.06999969
SE;SUDESTE;2017-03-20;203343.00000000;83968.00000000;41.29000092
S;SUL;2017-03-20;20100.00000000;9743.00000000;48.47000122
NE;NORDESTE;2017-03-21;51809.00000000;11105.00000000;21.43000031
N;NORTE;2017-03-21;15041.00000000;9494.00000000;63.11999893
SE;SUDESTE;2017-03-21;203343.00000000;84137.00000000;41.38000107
S;SUL;2017-03-21;20100.00000000;9668.00000000;48.09999847
NE;NORDESTE;2017-03-22;51809.00000000;11105.00000000;21.43000031
N;NORTE;2017-03-22;15041.00000000;9505.00000000;63.18999863
SE;SUDESTE;2017-03-22;203343.00000000;84243.00000000;41.43000031
S;SUL;2017-03-22;20100.00000000;9573.00000000;47.63000107
NE;NORDESTE;2017-03-23;51809.00000000;11107.00000000;21.44000053
N;NORTE;2017-03-23;15041.00000000;9531.00000000;63.36999893
SE;SUDESTE;2017-03-23;203343.00000000;84249.00000000;41.43000031
S;SUL;2017-03-23;20100.00000000;9458.00000000;47.06000137
NE;NORDESTE;2017-03-24;51809.00000000;11124.00000000;21.46999931
